tinh,huyen,xa,Ho,x,y,prop.ho,songuoi,danso,pro.pop,area_km,songuoi_km,danso_km,distm_km,rank,geometry
Ha Noi,Dong Anh,Xa Kim Chung,Mai,105.7772017,21.13237234,0.783630031,175,31682,0.552364118,7.681904558,22.78080894,4124.23765,13.7826334,218,
Ha Noi,Ha Dong,Phuong Phu Lam,Mai,105.7531985,20.9426044,0.783630031,113,15554,0.726501222,2.801370839,40.33739426,5552.281685,13.90609653,219,
Ha Noi,Bac Tu Liem,Phuong Thuong Cat,Mai,105.7345688,21.09296365,0.783630031,10,7922,0.12623075,3.603308619,2.775227175,2198.534968,14.00180966,220,
Ha Noi,Dong Anh,Xa Lien Ha,Mai,105.8969372,21.14809617,0.783630031,69,17445,0.395528805,8.217791531,8.39641645,2122.833116,14.07111874,221,
Bac Ninh,Tu Son,Xa Phu Chan,Mai,105.9721373,21.08478335,0.783630031,37,17472,0.211767399,5.865811831,6.307737287,2978.615834,14.0769102,222,
Hung Yen,Van Lam,Xa Tan Quang,Mai,105.9733354,20.97463272,0.783630031,40,12752,0.313676286,5.959560918,6.711903872,2139.754954,14.0949517,223,
Ha Noi,Hoai Duc,Xa Kim Chung,Mai,105.715563,21.05367109,0.783630031,65,15955,0.407395801,3.942258833,16.48800922,4047.17211,14.30523504,224,
Ha Noi,Thuong Tin,Xa Duyen Thai,Mai,105.8676623,20.89881353,0.783630031,21,11910,0.176322418,4.106419965,5.113943576,2900.336571,14.4877013,225,
Ha Noi,Dong Anh,Xa Dai Mach,Mai,105.749833,21.11913437,0.783630031,71,16495,0.430433465,8.891073499,7.985537406,1855.231542,14.48903292,226,
Ha Noi,Hoai Duc,Xa Lai Yen,Mai,105.711056,21.02479685,0.783630031,15,7659,0.195848022,3.383881745,4.432779019,2263.376967,14.51135884,227,
Ha Noi,Dong Anh,Thi tran Dong Anh,Mai,105.8479359,21.15989511,0.783630031,145,24615,0.589071704,4.473742351,32.41134348,5502.104964,14.53037507,228,
Ha Noi,Gia Lam,Xa Duong Quang,Mai,105.9890801,21.00804097,0.783630031,16,13081,0.122314808,5.703379786,2.805354123,2293.55233,14.57718614,229,
Ha Noi,Thuong Tin,Xa Nhi Khe,Mai,105.8428358,20.89699382,0.783630031,31,7685,0.403383214,3.278392545,9.455853615,2344.136614,14.60228498,230,
Ha Noi,Gia Lam,Xa Kim Son,Mai,105.9913712,21.02652527,0.783630031,22,13387,0.164338537,6.290935709,3.49709503,2127.982326,14.63616749,231,
Bac Ninh,Tu Son,Phuong Trang Ha,Mai,105.9500206,21.12314016,0.783630031,12,7797,0.153905348,2.338184425,5.132187124,3334.638584,14.70153651,232,
Ha Noi,Gia Lam,Xa Trung Mau,Mai,105.9880066,21.06059829,0.783630031,3,5845,0.05132592,4.331015659,0.69267817,1349.567967,14.71350229,233,
Hung Yen,Van Giang,Xa Long Hung,Mai,105.9579799,20.94123229,0.783630031,27,13688,0.197253068,8.39869225,3.214786207,1629.777541,14.77936405,234,
Ha Noi,Hoai Duc,Xa Dong La,Mai,105.7236943,20.96793421,0.783630031,42,12676,0.331334806,4.498559593,9.3363218,2817.790837,14.80910586,235,
Ha Noi,Ha Dong,Phuong Yen Nghia,Mai,105.7347676,20.95034077,0.783630031,187,30509,0.612933888,7.672557271,24.37257793,3976.379572,14.84143813,236,
Bac Ninh,Tu Son,Xa Phu Khe,Mai,105.9327085,21.13966137,0.783630031,7,12784,0.054755945,3.444241735,2.032377672,3711.702308,14.95972833,237,
Ha Noi,Thuong Tin,Xa Ninh So,Mai,105.886975,20.89763397,0.783630031,26,9916,0.262202501,4.90418664,5.301592682,2021.945886,14.99436958,238,
Ha Noi,Dong Anh,Xa Van Ha,Mai,105.9157706,21.14953353,0.783630031,8,11214,0.071339397,5.223498524,1.531540588,2146.837019,14.99691731,239,
Ha Noi,Thanh Oai,Xa My Hung,Mai,105.8003812,20.90134976,0.783630031,5,6930,0.072150072,6.364521284,0.78560504,1088.848586,15.03366,240,
Bac Ninh,Tu Son,Phuong Dong Ngan,Mai,105.9622659,21.11581369,0.783630031,35,9834,0.355908074,1.391037013,25.16108462,7069.54589,15.09132607,241,
Hung Yen,Van Giang,Xa Lien Nghia,Mai,105.9336448,20.9161678,0.783630031,20,10572,0.189178963,6.409063919,3.120580517,1649.538861,15.15822916,242,
Hung Yen,Van Giang,Xa Thang Loi,Mai,105.9087591,20.90294353,0.783630031,2,7555,0.026472535,4.73215161,0.422640728,1596.525349,15.17870109,243,
Ha Noi,Thuong Tin,Xa Khanh Ha,Mai,105.8249172,20.89289684,0.783630031,7,11845,0.059096665,4.266381862,1.640734521,2776.3572,15.2688627,244,
Ha Noi,Hoai Duc,Thi tran Tram Troi,Mai,105.7095657,21.06807946,0.783630031,7,6031,0.116066987,1.352876545,5.174160219,4457.908612,15.29308034,245,
Hung Yen,Van Lam,Thi tran Nhu Quynh,Mai,105.9913317,20.98655439,0.783630031,309,20369,1.517011144,7.113464093,43.43875163,2863.443146,15.35746823,246,
Ha Noi,Thanh Oai,Xa Bich Hoa,Mai,105.7619711,20.91748242,0.783630031,9,11466,0.078492936,5.21737432,1.725005615,2197.657154,15.37860152,247,
Ha Noi,Dan Phuong,Xa Tan Lap,Mai,105.7143288,21.08297127,0.783630031,57,22443,0.253976741,5.659952569,10.07075577,3965.227575,15.38483591,248,
Ha Noi,Dan Phuong,Xa Lien Trung,Mai,105.7272072,21.1091331,0.783630031,4,8044,0.049726504,4.527234447,0.883541607,1776.802172,15.61272639,249,
Bac Ninh,Tu Son,Phuong Tan Hong,Mai,105.9743117,21.10952473,0.783630031,179,13592,1.316951148,4.620429581,38.74098649,2941.717812,15.66611219,250,
Ha Noi,Hoai Duc,Xa Son Dong,Mai,105.7000508,21.04015988,0.783630031,3,10051,0.029847776,3.30241543,0.908425988,3043.529868,15.69971273,251,
Bac Ninh,Tu Son,Phuong Dong Ky,Mai,105.9488058,21.13773952,0.783630031,1,15352,0.006513809,3.535787026,0.282822464,4341.890472,15.80996474,252,
Ha Noi,Hoai Duc,Xa Duc Giang,Mai,105.7013864,21.05926025,0.783630031,4,12720,0.031446541,3.310628304,1.208229868,3842.170981,15.87362782,253,
Bac Ninh,Tien Du,Xa Dai Dong,Mai,105.9904116,21.08764082,0.783630031,130,25047,0.519024234,7.54979742,17.21900506,3317.57246,15.93039536,254,
Ha Noi,Hoai Duc,Xa An Thuong,Mai,105.7010555,20.99188096,0.783630031,24,16683,0.143859018,7.958893088,3.015494709,2096.14576,16.07131449,255,
Ha Noi,Ha Dong,Phuong Dong Mai,Mai,105.7385362,20.92765593,0.783630031,13,16275,0.079877112,6.688407662,1.94366143,2433.314598,16.15181098,256,
Ha Noi,Thuong Tin,Xa Van Binh,Mai,105.8629135,20.88289587,0.783630031,46,11358,0.40500088,5.236113468,8.785141934,2169.166132,16.19164724,257,
Ha Noi,Gia Lam,Xa Le Chi,Mai,106.0052514,21.04693122,0.783630031,22,12374,0.177792145,8.240826319,2.669635198,1501.548452,16.20247475,258,
Ha Noi,Quoc Oai,Xa Dai Thanh,Mai,105.7112898,20.96265561,0.783630031,2,6565,0.030464585,2.629912201,0.760481661,2496.281053,16.22391973,259,
Hung Yen,Van Giang,Xa Nghia Tru,Mai,105.9835358,20.9491276,0.783630031,18,10272,0.175233645,8.150740786,2.208388228,1260.253549,16.39094371,260,
Ha Noi,Dong Anh,Xa Nam Hong,Mai,105.7853103,21.16394168,0.783630031,43,15938,0.269795457,9.316362959,4.615535074,1710.753442,16.44027685,261,
Ha Noi,Hoai Duc,Xa Song Phuong,Mai,105.6929121,21.01226827,0.783630031,11,13255,0.082987552,5.708638663,1.926904232,2321.9196,16.49218311,262,
Hung Yen,Van Giang,Xa Me So,Mai,105.9254692,20.89696579,0.783630031,4,10087,0.039655001,6.621421778,0.604099865,1523.388834,16.53189994,263,
Bac Ninh,Tu Son,Xa Huong Mac,Mai,105.9367689,21.15543383,0.783630031,8,18135,0.044113593,5.592464208,1.430496415,3242.756561,16.64718297,264,
Ha Noi,Dong Anh,Xa Nguyen Khe,Mai,105.8354742,21.17853634,0.783630031,34,15827,0.214822771,8.102092161,4.196446958,1953.446059,16.66587646,265,
Ha Noi,Thuong Tin,Xa Hoa Binh,Mai,105.8382357,20.87827646,0.783630031,13,7188,0.180856984,3.92200192,3.314633767,1832.737501,16.70180501,266,
Bac Ninh,Tu Son,Phuong Dong Nguyen,Mai,105.9727319,21.12896265,0.783630031,29,18157,0.159718015,6.818817887,4.252936577,2662.778256,16.86326832,267,
Hung Yen,Van Giang,Xa Tan Tien,Mai,105.9631883,20.91896291,0.783630031,6,13393,0.044799522,9.773594031,0.613899041,1370.324975,16.87189819,268,
Ha Noi,Me Linh,Xa Tien Phong,Mai,105.7597712,21.15504698,0.783630031,28,19330,0.144852561,10.54345056,2.655677079,1833.365641,16.87605506,269,
Ha Noi,Dan Phuong,Xa Lien Ha,Mai,105.7172327,21.11622854,0.783630031,6,8911,0.06733251,3.330616518,1.801468277,2675.480636,16.91206347,270,
Ha Noi,Dong Anh,Xa Thuy Lam,Mai,105.8979534,21.1752041,0.783630031,6,19973,0.030040555,11.29409427,0.5312511,1768.446369,16.95266406,271,
Ha Noi,Dong Anh,Xa Bac Hong,Mai,105.8059329,21.17730691,0.783630031,10,13750,0.072727273,7.057980497,1.416835879,1948.149333,17.0972344,272,
Ha Noi,Thanh Oai,Xa Binh Minh,Mai,105.7704908,20.89283872,0.783630031,10,14240,0.070224719,6.695437689,1.493554337,2126.821376,17.19290479,273,
Ha Noi,Dan Phuong,Xa Tan Hoi,Mai,105.7011708,21.0957943,0.783630031,7,19036,0.036772431,5.52860679,1.266141772,3443.182111,17.21510917,274,
Bac Ninh,Thuan Thanh,Xa Xuan Lam,Mai,106.0162123,21.02364135,0.783630031,10,9479,0.10549636,4.762288154,2.099830938,1990.429746,17.22569164,275,
Ha Noi,Dong Anh,Xa Xuan Non,Mai,105.8693474,21.18351831,0.783630031,20,16406,0.12190662,10.92776554,1.830200321,1501.313323,17.25369501,276,
Ha Noi,Hoai Duc,Xa Tien Yen,Mai,105.6843457,21.02225587,0.783630031,4,6960,0.057471264,3.149699945,1.269962241,2209.734299,17.2963522,277,
Ha Noi,Me Linh,Xa Trang Viet,Mai,105.7334614,21.14008016,0.783630031,8,11424,0.070028011,7.30959632,1.094451684,1562.877004,17.32808633,278,
Bac Ninh,Thuan Thanh,Xa Song Lieu,Mai,106.0152729,21.00293704,0.783630031,4,4351,0.091932889,3.107808022,1.287080789,1400.022128,17.35583869,279,
Ha Noi,Quoc Oai,Xa Tan Phu,Mai,105.6967841,20.9675135,0.783630031,2,5852,0.03417635,3.0128561,0.663821946,1942.343015,17.3665338,280,
Ha Noi,Thuong Tin,Xa Hien Giang,Mai,105.8246768,20.87356248,0.783630031,7,4775,0.146596859,3.189137414,2.194950888,1497.27007,17.38440962,281,
Ha Noi,Thuong Tin,Xa Lien Phuong,Mai,105.8818271,20.87420848,0.783630031,8,8524,0.093852651,2.741361796,2.918257638,3109.403513,17.40848371,282,
Hung Yen,Van Lam,Xa Dinh Du,Mai,106.0056493,20.96883576,0.783630031,11,9634,0.11417895,4.126757239,2.665531158,2334.520652,17.43006246,283,
Ha Noi,Hoai Duc,Xa Duc Thuong,Mai,105.6895489,21.07594252,0.783630031,54,14691,0.367571983,5.316541859,10.15697825,2763.262359,17.53669074,284,
Hung Yen,Van Lam,Xa Trung Trac,Mai,106.0004839,20.95532584,0.783630031,37,11797,0.313639061,3.298432147,11.2174507,3576.547728,17.57441843,285,
Ha Noi,Ha Dong,Phuong Bien Giang,Mai,105.7195141,20.92789915,0.783630031,29,8278,0.350326166,1.980284471,14.64436066,4180.2075,17.61499427,286,
Ha Noi,Thuong Tin,Thi tran Thuong Tin,Mai,105.8627969,20.86986036,0.783630031,22,5921,0.371558858,0.886744801,24.80984379,6677.231139,17.6298493,287,
Bac Ninh,Tien Du,Xa Tri Phuong,Mai,106.0099576,21.08405982,0.783630031,15,9796,0.153123724,5.666461112,2.647154847,1728.768592,17.66156058,288,
Ha Noi,Hoai Duc,Xa Dac So,Mai,105.6803227,21.03100326,0.783630031,1,4820,0.020746888,1.990645343,0.502349654,2421.325334,17.70126609,289,
Ha Noi,Thanh Oai,Xa Thanh Thuy,Mai,105.8106,20.87313031,0.783630031,15,8493,0.176616037,5.291841106,2.834552228,1604.923472,17.71719095,290,
Ha Noi,Thanh Oai,Xa Cao Vien,Mai,105.7444669,20.90291047,0.783630031,17,19609,0.086694885,7.414041868,2.292946318,2644.846138,17.76806833,291,
Ha Noi,Thuong Tin,Xa Hong Van,Mai,105.9101492,20.87790316,0.783630031,240,6142,3.90752198,4.310029247,55.68407689,1425.048334,17.80575025,292,
Ha Noi,Thuong Tin,Xa Van Phu,Mai,105.8538205,20.86763308,0.783630031,6,8100,0.074074074,3.250121408,1.846084883,2492.214592,17.83384405,293,
Ha Noi,Chuong My,Xa Phung Chau,Mai,105.7045564,20.94407486,0.783630031,24,12847,0.186814042,8.954804549,2.680125498,1434.648845,17.8416107,294,
Hung Yen,Van Lam,Xa Lac Dao,Mai,106.0168818,20.98685158,0.783630031,23,15853,0.14508295,8.230141909,2.794605519,1926.21223,17.89794524,295,
Bac Ninh,Yen Phong,Xa Van Mon,Mai,105.9287816,21.17394066,0.783630031,2,11059,0.018084818,4.148297054,0.48212555,2665.91323,18.01824501,296,
Ha Noi,Thuong Tin,Xa Van Tao,Mai,105.8936053,20.87068157,0.783630031,14,11122,0.125876641,5.160056211,2.713148739,2155.402876,18.05614673,297,
Ha Noi,Thanh Oai,Xa Tam Hung,Mai,105.7861069,20.87713108,0.783630031,7,11922,0.058714981,11.08759864,0.631335984,1075.255372,18.06977468,298,
Bac Ninh,Tien Du,Xa Hoan Son,Mai,106.0007397,21.11219242,0.783630031,98,25661,0.381902498,6.981558769,14.03697989,3675.540213,18.13738226,299,
Ha Noi,Hoai Duc,Xa Yen So,Mai,105.6755975,21.03980455,0.783630031,14,10886,0.128605548,4.901059998,2.856524916,2221.15216,18.23168948,300,
Ha Noi,Dan Phuong,Xa Lien Hong,Mai,105.7068802,21.12386791,0.783630031,3,7873,0.038104916,4.971010877,0.603498981,1583.782493,18.27828425,301,
Ha Noi,Hoai Duc,Xa Van Con,Mai,105.6783441,20.99115747,0.783630031,8,14057,0.056911147,6.570229194,1.217613536,2139.499184,18.38306712,302,
Hung Yen,Khoai Chau,Xa Dong Tao,Mai,105.9553612,20.89280411,0.783630031,13,8645,0.15037594,5.103202534,2.547419961,1694.034274,18.57514066,303,
Bac Ninh,Tu Son,Xa Tam Son,Mai,105.9710886,21.15277665,0.783630031,1,12670,0.00789266,8.464600492,0.118139066,1496.821972,18.58872396,304,
Ha Noi,Chuong My,Thi tran Chuc Son,Mai,105.7136861,20.9203029,0.783630031,62,13898,0.446107354,3.577530357,17.33039103,3884.802814,18.61886396,305,
Hung Yen,Khoai Chau,Xa Binh Minh,Mai,105.9360785,20.88040765,0.783630031,9,8345,0.107849011,6.036584216,1.490909375,1382.404304,18.66928997,306,
Ha Noi,Thuong Tin,Xa Ha Hoi,Mai,105.8763581,20.86051215,0.783630031,16,10501,0.152366441,3.966004903,4.03428649,2647.752652,18.81095786,307,
Bac Ninh,Yen Phong,Xa Dong Tho,Mai,105.9491155,21.17150737,0.783630031,10,9085,0.110071547,5.470273518,1.828062156,1660.794469,18.83761672,308,
Bac Ninh,Thuan Thanh,Xa Tri Qua,Mai,106.0308797,21.04654306,0.783630031,20,9124,0.219202104,5.492461064,3.641354899,1661.186105,18.84398675,309,
Hung Yen,Van Giang,Xa Vinh Khuc,Mai,106.0006113,20.93294063,0.783630031,8,13838,0.057811823,6.972100377,1.147430411,1984.767753,18.86027166,310,
Ha Noi,Hoai Duc,Xa Cat Que,Mai,105.6693996,21.04893364,0.783630031,28,17286,0.161980794,4.17851131,6.70095111,4136.880032,18.96673368,311,
